pings_per_second
10.552440688040013
10.809688614952643
10.476028450511324
10.104620095893555
9.913683437209064
10.520440342276205
10.414206977939086
9.747154050087026
9.676665499783228
10.166563161393773
10.25774640214223
9.822920889428046
10.653856738055532
10.127098257703498
9.914126814757637
9.54315982118352
10.5824282064438
10.178418406719421
10.266155964791615
10.339254036856365
10.213895716328903
9.785593951763524
9.983464995592254
9.722957228350209
9.462596439096805
9.926841122790622
10.439367009337406
9.873887253069718
10.469499480098726
10.143574968328535
9.614218542561593
10.149440305591291
9.901682802406944
