pings_per_second
5.795318440582616
6.410961652715755
6.503710887394848
6.424457915991593
6.276671526180257
6.243002230489517
6.502183899537112
6.498267093244347
6.319603050656601
6.2532569854366
6.494940759857141
6.310191292387236
6.401056404813586
6.382653491272217
6.467722450403743
6.348132937075089
6.25703992775036
6.355624713263756
6.3648253660084455
6.340071599282511
6.363944046457199
6.414625651870053
6.4050485496505765
6.509277596551352
6.28632943548207
6.342654049367538
6.499869942287229
6.492297495321907
6.330864612946389
6.501567367156107
6.365685713657994
6.399758173200377
6.402396697970448
6.399152651264837
6.4317468575296575
6.4851440756342695
6.353164336021088
6.407629102955238
6.39189619218147
6.241560571572533
6.268114550580083
6.502721447492538
6.444463276223476
6.377726324106823
6.483578687414033
6.415548817151236
6.380319106618053
6.4568824585422835
6.417177818369699
6.421734734346302
6.390761012857023
6.489512012927334
6.537625312548787
6.296290556333356
6.327625600125527
6.413851613724781
6.345084482730759
6.444145682139971
6.495043951551797
6.253826034575271
6.422910904242148
6.517940490158292
6.5489242318215855
6.053509200479454
6.339629078954088
6.3568063659580485
6.280781648288411
6.373803527452775
6.500305075300638
6.200581517397328
6.494766669021171
6.534230906036781
6.297807748471837
6.343724534680845
6.139457395088457
6.456900390330286
6.354395884555182
6.590489565101137
6.502361412390244
6.253480520112913
6.298074180098376
6.22425938121266
6.35175882976699
6.250550422858878
5.982486420711584
6.435188924112525
6.475811239986128
6.421559964283894
6.381466521470679
6.355091989152895
6.705069725193116
6.1565096488368
6.1986626034998915
5.6178789688245185
6.00491739314339
5.95370080868875
6.1337798229807134
5.548798729811423
6.157494588352391
6.0544586422580755
5.759225191932866
6.0872498006367
6.203784104424915
5.9939759220374755
6.066826226035517
6.097164033099311
6.253920252073466
6.377253282607526
6.417495685862798
6.155421462668981
6.430917172046099
6.401989876308905
6.050436720143477
6.338121726867135
6.5147442533597175
6.307070888428799
6.340197012678211
6.418097495439877
6.221400246042254
6.396350012501716
6.269040063015399
6.23105974610055
6.344671455986729
5.925511033127707
6.330109853644583
6.290348426900733
6.529616595813267
6.198688327292371
6.553111670309718
6.392989796381602
6.477631571725324
6.294188086751876
6.289895766195612
6.218869449073456
6.2475412515998485
6.248522489454275
6.009200034500681
6.063504286365634
6.3066537110463425
6.466814799749858
6.22662251965869
6.2574516311967185
6.335825098898475
6.25734968978088
6.5184686723499405
6.010000334122629
5.676899395634047
5.465951564206377
6.20478913107194
6.089916480598647
5.97172609438016
5.994233490856584
6.095131450278638
6.099002394183696
5.971066536586004
6.1109998726195105
6.088939232859599
6.004898496681688
6.069207502326861
6.36957789837819
6.390456985176177
5.938569388884003
5.568154565058112
6.310137825597152
6.195256198052281
6.15156540419118
6.264529642079174
6.155590845312702
6.317385151424127
6.17251589017728
6.153902277809376
6.131203585354519
6.1315841588295115
6.1913790383431655
6.053475563822555
6.028643871775008
6.1715857104144485
6.1899459010784925
6.183383770696861
6.086457289485065
6.118351648814915
5.992708308431011
6.127971691605869
6.150564520336916
5.905889823419061
6.152919931287105
5.624577843604379
5.701807975612278
5.908988733028903
5.7403357448459476
6.120310781272547
6.050759358250753
6.021095534007415
5.470278677768742
6.0917198961223535
5.932757304823702
5.887250470081967
5.833138054192889
5.786465502242502
6.2303573403242325
6.326806181748491
6.353934248170125
6.075877451880684
5.346002299414815
6.298740972639171
6.368234949448002
6.161554986195753
6.287821771060584
6.18291760805722
6.183259197340512
5.965755008723253
6.2749086579997915
6.32948364534244
6.025725471628542
5.462818295213826
5.814309687435552
5.691751238842544
5.87044410940146
6.2052143853736945
5.4730254830963725
5.968715937986707
6.035813999147092
6.057866339848679
5.6548073081790085
5.7908175512133075
6.0657582464196125
6.012095327192628
5.96706469101734
5.992683101361868
6.080097527785097
6.380561466054869
6.137468007876742
6.165321155657517
6.180361244017313
4.991497123725566
5.375641326868862
6.210768490615741
6.07886582533126
6.163861557076856
6.081443193022607
6.11491509309333
5.939429404660531
5.8618040299835625
6.075724344346632
6.3255653650948975
6.357020176498648
5.199628669783228
6.145587710184306
6.124445447128422
6.061155913801743
6.181595376471135
5.948701155108648
5.929041880242068
6.153643498520531
6.026983086344182
6.1145958460680045
6.288249150139658
6.165173421137384
6.063084945908857
6.310965770069318
6.321020347677098
6.245175638804936
6.113886903849841
6.199794963960857
6.085665814675233
6.065370485759807
6.115822131922382
6.183433670725711
6.184665145726795
6.21496090016434
6.057180252723348
6.040783625552944
6.261455625413978
5.834690238687028
5.457589909879263
6.353347201651709
6.22402418751758
6.093902786926526
6.2149860042554605
6.267025960870671
6.201520495515549
6.074996722578386
6.009938692178522
6.234077111644945
6.033556838019096
6.193469490794312
6.145549134496868
6.188195506118208
6.094604445131687
6.123063255537847
6.065906413098995
6.2754222021421935
6.056051955392385
